BEGIN_YEARMONTH,BEGIN_DAY,BEGIN_TIME,END_YEARMONTH,END_DAY,END_TIME,EPISODE_ID,EVENT_ID,STATE,STATE_FIPS,YEAR,MONTH_NAME,EVENT_TYPE,CZ_TYPE,CZ_FIPS,CZ_NAME,WFO,BEGIN_DATE_TIME,CZ_TIMEZONE,END_DATE_TIME,INJURIES_DIRECT,INJURIES_INDIRECT,DEATHS_DIRECT,DEATHS_INDIRECT,DAMAGE_PROPERTY,DAMAGE_CROPS,SOURCE,MAGNITUDE,MAGNITUDE_TYPE,FLOOD_CAUSE,CATEGORY,TOR_F_SCALE,TOR_LENGTH,TOR_WIDTH,TOR_OTHER_WFO,TOR_OTHER_CZ_STATE,TOR_OTHER_CZ_FIPS,TOR_OTHER_CZ_NAME,BEGIN_RANGE,BEGIN_AZIMUTH,BEGIN_LOCATION,END_RANGE,END_AZIMUTH,END_LOCATION,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EPISODE_NARRATIVE,EVENT_NARRATIVE,DATA_SOURCE
202403,2,1631,202403,2,1631,189951,1167753,GEORGIA,13,2024,March,Hail,C,275,THOMAS,TAE,02-MAR-24 16:31:00,EST-5,02-MAR-24 16:31:00,0,0,0,0,0.00K,0.00K,Trained Spotter,0.75,,,,,,,,,,,1.91,WNW,MERRILLVILLE,1.91,WNW,MERRILLVILLE,30.95,-83.9,30.95,-83.9,A few thunderstorms occurred across southwest Georgia with one storm producing penny sized hail in Thomas county.,,CSV
202408,7,1000,202408,7,1100,195694,1214292,GEORGIA,13,2024,August,Flood,C,43,CANDLER,CHS,07-AUG-24 10:00:00,EST-5,07-AUG-24 11:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain / Tropical System,,,,,,,,,2.82,NNE,PULASKI,2.59,NNE,PULASKI,32.42,-81.94,32.4226,-81.9274,"Debby first developed into a tropical storm about 100 miles west-southwest of Key West, Florida late afternoon on August 3rd, then gradually strengthened to a strong tropical storm while tracking north across the eastern Gulf of Mexico on August 4th. Debby then reached hurricane force strength late on August 4th about 100 miles west-northwest of Tampa, before continuing a north-northeast track across the eastern Gulf of Mexico and eventually making landfall near the Big Bend area of Florida as a Category 1 Hurricane during the morning of August 5th. Debby continued inland and weakened to a tropical storm while tracking northeast across northern Florida later on August 5th, then continued a gradual weakening trend while tracking across Southeast Georgia as a tropical storm (45 mph) before slowly emerging off the Southeast Coast at tropical storm strength (40 mph) near Tybee Island, Georgia on August 6th. A minimum surface pressure of 996.7 mb was recorded at Tybee South (XTYE) on Tybee Island, Georgia as Debby emerged back across Atlantic waters. Debby then tracked east and farther offshore early August 7th, then turned north and became a strong tropical storm (60 mph) over the Gulf Stream later that morning, before taking a more north-northwest track back toward the Southeast Coast and making landfall near Awendaw/Bulls Bay, South Carolina as a tropical storm (50 mph) around 2 AM on August 8th. After landfall, Debby continued on a north-northwest track across South Carolina as a tropical storm into mid day August 8th, before weakening to a depression later that day and continuing a north path across North Carolina and Virginia into early August 9th. ||Across Southeast Georgia, the main impacts associated with Debby included flash flooding due to widespread heavy rainfall and scattered tree damage associated with near tropical storm force winds.  ||Prolonged heavy rainfall across Southeast Georgia brought widespread flash flooding on August 5th and 6th, additional areas of flash flooding on August 7th and 8th, along with considerable and prolonged flooding of creeks, streams and main stem rivers for several days thereafter. Numerous homes and roads were flooded, leading to rescues and/or evacuations. Storm total rainfall amounts from August 4th to August 9th generally ranged between 5 to 14 inches with highest amounts across inland areas along a stretch from Tattnall County to Screven County and into parts of Evans County and Effingham County. A peak storm total rainfall of 14.85 inches was recorded by a CoCoRaHS observer approximately 1.4 miles east-southeast of Oliver, Georgia. Despite a large amount of rain and flash flooding, storm surge/coastal flooding did not lead to mentionable impacts locally. The highest water level at the Fort Pulaski (FPKG1) tide gauge was 1.68 ft MHHW during the evening of August 5th. No injuries or fatalities occurred with flash flooding/flooding.||Tropical storm force winds/gusts produced scattered tree damage and communication/power outages across several counties, but generally had less reported impacts compared to flash flooding. Strongest winds were recorded across coastal areas and nearby coastal waters. The highest sustained tropical storm wind (39 knots) and highest tropical storm wind gust (48 knots) occurred at Tybee South (KTYE) on Tybee Island, Georgia. However, the highest tropical storm wind gust of 48 knots also occurred at the Savannah International Airport (KSAV). Across nearby Georgia coastal waters, the highest sustained tropical storm wind (38 knots) and highest tropical storm wind gust (45 knots) occurred at the Grays Reef Buoy (41008). No injuries or fatalities occurred by tropical cyclone winds.",A Candler County emergency manager reported an assistance needed due to water entering a home along Salem Church Road near Lotts Creek Road.,CSV
202408,8,1100,202408,8,1200,195694,1214371,GEORGIA,13,2024,August,Flood,C,103,EFFINGHAM,CHS,08-AUG-24 11:00:00,EST-5,08-AUG-24 12:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,Heavy Rain / Tropical System,,,,,,,,,2.15,SSW,MELDRIM,2.54,SSW,MELDRIM,32.12,-81.39,32.1212,-81.3933,"Debby first developed into a tropical storm about 100 miles west-southwest of Key West, Florida late afternoon on August 3rd, then gradually strengthened to a strong tropical storm while tracking north across the eastern Gulf of Mexico on August 4th. Debby then reached hurricane force strength late on August 4th about 100 miles west-northwest of Tampa, before continuing a north-northeast track across the eastern Gulf of Mexico and eventually making landfall near the Big Bend area of Florida as a Category 1 Hurricane during the morning of August 5th. Debby continued inland and weakened to a tropical storm while tracking northeast across northern Florida later on August 5th, then continued a gradual weakening trend while tracking across Southeast Georgia as a tropical storm (45 mph) before slowly emerging off the Southeast Coast at tropical storm strength (40 mph) near Tybee Island, Georgia on August 6th. A minimum surface pressure of 996.7 mb was recorded at Tybee South (XTYE) on Tybee Island, Georgia as Debby emerged back across Atlantic waters. Debby then tracked east and farther offshore early August 7th, then turned north and became a strong tropical storm (60 mph) over the Gulf Stream later that morning, before taking a more north-northwest track back toward the Southeast Coast and making landfall near Awendaw/Bulls Bay, South Carolina as a tropical storm (50 mph) around 2 AM on August 8th. After landfall, Debby continued on a north-northwest track across South Carolina as a tropical storm into mid day August 8th, before weakening to a depression later that day and continuing a north path across North Carolina and Virginia into early August 9th. ||Across Southeast Georgia, the main impacts associated with Debby included flash flooding due to widespread heavy rainfall and scattered tree damage associated with near tropical storm force winds.  ||Prolonged heavy rainfall across Southeast Georgia brought widespread flash flooding on August 5th and 6th, additional areas of flash flooding on August 7th and 8th, along with considerable and prolonged flooding of creeks, streams and main stem rivers for several days thereafter. Numerous homes and roads were flooded, leading to rescues and/or evacuations. Storm total rainfall amounts from August 4th to August 9th generally ranged between 5 to 14 inches with highest amounts across inland areas along a stretch from Tattnall County to Screven County and into parts of Evans County and Effingham County. A peak storm total rainfall of 14.85 inches was recorded by a CoCoRaHS observer approximately 1.4 miles east-southeast of Oliver, Georgia. Despite a large amount of rain and flash flooding, storm surge/coastal flooding did not lead to mentionable impacts locally. The highest water level at the Fort Pulaski (FPKG1) tide gauge was 1.68 ft MHHW during the evening of August 5th. No injuries or fatalities occurred with flash flooding/flooding.||Tropical storm force winds/gusts produced scattered tree damage and communication/power outages across several counties, but generally had less reported impacts compared to flash flooding. Strongest winds were recorded across coastal areas and nearby coastal waters. The highest sustained tropical storm wind (39 knots) and highest tropical storm wind gust (48 knots) occurred at Tybee South (KTYE) on Tybee Island, Georgia. However, the highest tropical storm wind gust of 48 knots also occurred at the Savannah International Airport (KSAV). Across nearby Georgia coastal waters, the highest sustained tropical storm wind (38 knots) and highest tropical storm wind gust (45 knots) occurred at the Grays Reef Buoy (41008). No injuries or fatalities occurred by tropical cyclone winds.",An Effingham County emergency manager reported a water evacuation in progress along River Oak Drive due to flooding along the Ogeechee River near Eden.,CSV
202405,9,20,202405,9,22,190117,1184025,GEORGIA,13,2024,May,Thunderstorm Wind,C,11,BANKS,FFC,09-MAY-24 00:20:00,EST-5,09-MAY-24 00:22:00,0,0,0,0,1.00K,,Emergency Manager,52.00,EG,,,,,,,,,,1.33,ENE,UVENA,1.33,ENE,UVENA,34.44,-83.4,34.44,-83.4,"Several waves of severe thunderstorms moved through the area from the evening hours of the 8th through the early afternoon hours of the 9th. Initial convection ahead of the first line was able to tap into ample shear to produce tornadic thunderstorms in Northwest GA. This threat transitioned more into a wind event as the first line moved through the morning of the 9th. This line continued southward into the metro causing sporadic wind damage. Thunderstorms weakened as they moved south of I20, however another line of severe made its way out of AL/TN, producing further wind damage in the North. The initial line slowly moved into the southern portion of the CWA where conditions were not as worked over and shear was stronger. Storms re-strengthened, with several producing brief tornados.",Tree downed blocking ga184 near Damascus Rd .,CSV
202405,27,600,202405,27,602,192264,1185978,GEORGIA,13,2024,May,Thunderstorm Wind,C,223,PAULDING,FFC,27-MAY-24 06:00:00,EST-5,27-MAY-24 06:02:00,0,0,0,0,2.00K,,Emergency Manager,39.00,EG,,,,,,,,,,1.05,NW,PUMPKIN,1.05,NW,PUMPKIN,33.9285,-84.8952,33.9285,-84.8952,"A line of thunderstorms moved across North and Central GA. Storms first started in Northeast GA during the morning hours and moved to the Southeast through the afternoon. Storms mostly posed a damaging wind threat, however a few storms were able to utilize interacting outflow boundaries to form a couple quick spin-up tornados.",Tree down on powerline and caught fire at Willow Springs Rd and MT Olivet Rd.,CSV
202405,27,631,202405,27,633,192264,1185983,GEORGIA,13,2024,May,Thunderstorm Wind,C,45,CARROLL,FFC,27-MAY-24 06:31:00,EST-5,27-MAY-24 06:33:00,0,0,0,0,1.00K,,Emergency Manager,43.00,EG,,,,,,,,,,2.4,WNW,JAKE,2.4,WNW,JAKE,33.66,-85.27,33.66,-85.27,"A line of thunderstorms moved across North and Central GA. Storms first started in Northeast GA during the morning hours and moved to the Southeast through the afternoon. Storms mostly posed a damaging wind threat, however a few storms were able to utilize interacting outflow boundaries to form a couple quick spin-up tornados.",Tree down on highway 100 at Harralson County Line.,CSV
202408,4,1800,202408,6,1200,193981,1198849,GEORGIA,13,2024,August,Tropical Storm,Z,132,COFFEE,JAX,04-AUG-24 18:00:00,EST-5,06-AUG-24 12:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Hurricane Debby made landfall as a Category 1 storm along the FL Big Bend coast during the early morning of August 5, 2024. Prior to landfall, outer convective bands produced tornadoes across portions of northeast Florida on August 4th. Widespread flooding moved inland with Debby across the Suwannee River Valley and inland Southeast Georgia where flash flooding and moderate to major river flooding occurred.",Multiple dirt roads were reported to be flooded including Club Road. 4.93 inches of rainfall was measured by a CoCoRaHS observer at Douglas 2.5 WSW during Debby. Wind gusts between 42-52 mph were observed during Debby.,CSV
202408,4,1800,202408,6,1200,193981,1198843,GEORGIA,13,2024,August,Tropical Storm,Z,149,ATKINSON,JAX,04-AUG-24 18:00:00,EST-5,06-AUG-24 12:00:00,0,0,0,0,0.00K,0.00K,Emergency Manager,,,,,,,,,,,,,,,,,,,,,,"Hurricane Debby made landfall as a Category 1 storm along the FL Big Bend coast during the early morning of August 5, 2024. Prior to landfall, outer convective bands produced tornadoes across portions of northeast Florida on August 4th. Widespread flooding moved inland with Debby across the Suwannee River Valley and inland Southeast Georgia where flash flooding and moderate to major river flooding occurred.","Multiple road closures were reported due to flooded roads. Multiple locations along County Road 170 near Axson, GA were washed out and collapsed. Deep flood water along Lige Road and Wood Duck Rd made them impassable. W Albany Ave in Pearson, GA also suffered extensive flooding with floodwaters approaching business doors. 5.54 inches of rainfall was measured by a CoCoRaHS observer at Pearson 3.5 NE during Debby.",CSV
202405,27,336,202405,27,338,192264,1185914,GEORGIA,13,2024,May,Thunderstorm Wind,C,313,WHITFIELD,FFC,27-MAY-24 03:36:00,EST-5,27-MAY-24 03:38:00,0,0,0,0,1.00K,,Emergency Manager,52.00,EG,,,,,,,,,,2.36,SSW,TRICKUM,2.36,SSW,TRICKUM,34.75,-85.1,34.75,-85.1,"A line of thunderstorms moved across North and Central GA. Storms first started in Northeast GA during the morning hours and moved to the Southeast through the afternoon. Storms mostly posed a damaging wind threat, however a few storms were able to utilize interacting outflow boundaries to form a couple quick spin-up tornados.",A tree was downed on Lafayette Rd at Logan Rd.,CSV
202405,9,657,202405,9,659,190117,1184034,GEORGIA,13,2024,May,Thunderstorm Wind,C,11,BANKS,FFC,09-MAY-24 06:57:00,EST-5,09-MAY-24 06:59:00,0,0,0,0,1.00K,,Emergency Manager,52.00,EG,,,,,,,,,,2.38,ESE,LULA,2.38,ESE,LULA,34.37,-83.63,34.37,-83.63,"Several waves of severe thunderstorms moved through the area from the evening hours of the 8th through the early afternoon hours of the 9th. Initial convection ahead of the first line was able to tap into ample shear to produce tornadic thunderstorms in Northwest GA. This threat transitioned more into a wind event as the first line moved through the morning of the 9th. This line continued southward into the metro causing sporadic wind damage. Thunderstorms weakened as they moved south of I20, however another line of severe made its way out of AL/TN, producing further wind damage in the North. The initial line slowly moved into the southern portion of the CWA where conditions were not as worked over and shear was stronger. Storms re-strengthened, with several producing brief tornados.",EM reports tree down at Garrison Shoals Rd near Ashley Brook Dr.,CSV
202405,9,1210,202405,9,1212,190117,1185839,GEORGIA,13,2024,May,Thunderstorm Wind,C,175,LAURENS,FFC,09-MAY-24 12:10:00,EST-5,09-MAY-24 12:12:00,0,0,0,0,3.00K,,Emergency Manager,52.00,EG,,,,,,,,,,1.17,E,MAYBERRY,1.17,E,MAYBERRY,32.4,-82.95,32.4,-82.95,"Several waves of severe thunderstorms moved through the area from the evening hours of the 8th through the early afternoon hours of the 9th. Initial convection ahead of the first line was able to tap into ample shear to produce tornadic thunderstorms in Northwest GA. This threat transitioned more into a wind event as the first line moved through the morning of the 9th. This line continued southward into the metro causing sporadic wind damage. Thunderstorms weakened as they moved south of I20, however another line of severe made its way out of AL/TN, producing further wind damage in the North. The initial line slowly moved into the southern portion of the CWA where conditions were not as worked over and shear was stronger. Storms re-strengthened, with several producing brief tornados.",Several trees down northeast of Rentz between GA 117 and hwy319. Specifically ga117 at the school near mark Wood Rd and at Emily Currie Rd as well as JJ Club Rd at ga280.,CSV
202405,9,233,202405,9,235,190117,1185795,GEORGIA,13,2024,May,Thunderstorm Wind,C,157,JACKSON,FFC,09-MAY-24 02:33:00,EST-5,09-MAY-24 02:35:00,0,0,0,0,5.00K,,Emergency Manager,61.00,EG,,,,,,,,,,2.39,WNW,CENTER,2.39,WNW,CENTER,34.0671,-83.4563,34.0671,-83.4563,"Several waves of severe thunderstorms moved through the area from the evening hours of the 8th through the early afternoon hours of the 9th. Initial convection ahead of the first line was able to tap into ample shear to produce tornadic thunderstorms in Northwest GA. This threat transitioned more into a wind event as the first line moved through the morning of the 9th. This line continued southward into the metro causing sporadic wind damage. Thunderstorms weakened as they moved south of I20, however another line of severe made its way out of AL/TN, producing further wind damage in the North. The initial line slowly moved into the southern portion of the CWA where conditions were not as worked over and shear was stronger. Storms re-strengthened, with several producing brief tornados.",EM reports multiple trees down at Jefferson Bridge Rd near New King Bridge Rd.,CSV
202405,8,2127,202405,8,2129,190117,1184046,GEORGIA,13,2024,May,Thunderstorm Wind,C,295,WALKER,FFC,08-MAY-24 21:27:00,EST-5,08-MAY-24 21:29:00,0,0,0,0,1.00K,,Emergency Manager,52.00,EG,,,,,,,,,,1.87,NNW,HAWKINS,1.87,NNW,HAWKINS,34.7226,-85.2981,34.7226,-85.2981,"Several waves of severe thunderstorms moved through the area from the evening hours of the 8th through the early afternoon hours of the 9th. Initial convection ahead of the first line was able to tap into ample shear to produce tornadic thunderstorms in Northwest GA. This threat transitioned more into a wind event as the first line moved through the morning of the 9th. This line continued southward into the metro causing sporadic wind damage. Thunderstorms weakened as they moved south of I20, however another line of severe made its way out of AL/TN, producing further wind damage in the North. The initial line slowly moved into the southern portion of the CWA where conditions were not as worked over and shear was stronger. Storms re-strengthened, with several producing brief tornados.",EM reports tree down on N Chattanooga St near Darwin Ln.,CSV
202405,8,2133,202405,8,2135,190117,1184048,GEORGIA,13,2024,May,Thunderstorm Wind,C,295,WALKER,FFC,08-MAY-24 21:33:00,EST-5,08-MAY-24 21:35:00,0,0,0,0,3.00K,,Emergency Manager,52.00,EG,,,,,,,,,,3.45,S,REO,3.45,S,REO,34.67,-85.12,34.67,-85.12,"Several waves of severe thunderstorms moved through the area from the evening hours of the 8th through the early afternoon hours of the 9th. Initial convection ahead of the first line was able to tap into ample shear to produce tornadic thunderstorms in Northwest GA. This threat transitioned more into a wind event as the first line moved through the morning of the 9th. This line continued southward into the metro causing sporadic wind damage. Thunderstorms weakened as they moved south of I20, however another line of severe made its way out of AL/TN, producing further wind damage in the North. The initial line slowly moved into the southern portion of the CWA where conditions were not as worked over and shear was stronger. Storms re-strengthened, with several producing brief tornados.",Several trees down near Villanow on ga335 near S Dicks Creek Rd and on E Armuchee Rd  near Shahan Ln and Reo Rd.,CSV
202405,8,2141,202405,8,2143,190117,1184265,GEORGIA,13,2024,May,Thunderstorm Wind,C,313,WHITFIELD,FFC,08-MAY-24 21:41:00,EST-5,08-MAY-24 21:43:00,0,0,0,0,,,Emergency Manager,52.00,EG,,,,,,,,,,1.49,NNE,GORDON SPGS,1.49,NNE,GORDON SPGS,34.85,-84.96,34.85,-84.96,"Several waves of severe thunderstorms moved through the area from the evening hours of the 8th through the early afternoon hours of the 9th. Initial convection ahead of the first line was able to tap into ample shear to produce tornadic thunderstorms in Northwest GA. This threat transitioned more into a wind event as the first line moved through the morning of the 9th. This line continued southward into the metro causing sporadic wind damage. Thunderstorms weakened as they moved south of I20, however another line of severe made its way out of AL/TN, producing further wind damage in the North. The initial line slowly moved into the southern portion of the CWA where conditions were not as worked over and shear was stronger. Storms re-strengthened, with several producing brief tornados.",Tree down on structure on W Broadacre Rd NW near Prince Way.,CSV
202405,8,2215,202405,8,2217,190117,1184274,GEORGIA,13,2024,May,Thunderstorm Wind,C,295,WALKER,FFC,08-MAY-24 22:15:00,EST-5,08-MAY-24 22:17:00,0,0,0,0,1.00K,,Emergency Manager,52.00,EG,,,,,,,,,,1.33,ENE,CATLETT,1.33,ENE,CATLETT,34.76,-85.16,34.76,-85.16,"Several waves of severe thunderstorms moved through the area from the evening hours of the 8th through the early afternoon hours of the 9th. Initial convection ahead of the first line was able to tap into ample shear to produce tornadic thunderstorms in Northwest GA. This threat transitioned more into a wind event as the first line moved through the morning of the 9th. This line continued southward into the metro causing sporadic wind damage. Thunderstorms weakened as they moved south of I20, however another line of severe made its way out of AL/TN, producing further wind damage in the North. The initial line slowly moved into the southern portion of the CWA where conditions were not as worked over and shear was stronger. Storms re-strengthened, with several producing brief tornados.",Tree down on Alabama hwy between County Line Rd and Chapman Rd.,CSV
202405,8,2045,202405,8,2046,190117,1184004,GEORGIA,13,2024,May,Hail,C,83,DADE,FFC,08-MAY-24 20:45:00,EST-5,08-MAY-24 20:46:00,0,0,0,0,,,Emergency Manager,1.50,,,,,,,,,,,1.79,NW,RISING FAWN,1.79,NW,RISING FAWN,34.77,-85.54,34.77,-85.54,"Several waves of severe thunderstorms moved through the area from the evening hours of the 8th through the early afternoon hours of the 9th. Initial convection ahead of the first line was able to tap into ample shear to produce tornadic thunderstorms in Northwest GA. This threat transitioned more into a wind event as the first line moved through the morning of the 9th. This line continued southward into the metro causing sporadic wind damage. Thunderstorms weakened as they moved south of I20, however another line of severe made its way out of AL/TN, producing further wind damage in the North. The initial line slowly moved into the southern portion of the CWA where conditions were not as worked over and shear was stronger. Storms re-strengthened, with several producing brief tornados.",Golf ball sized hail reported at mm 4 on  I-59 .,CSV
202405,8,2053,202405,8,2054,190117,1184007,GEORGIA,13,2024,May,Hail,C,295,WALKER,FFC,08-MAY-24 20:53:00,EST-5,08-MAY-24 20:54:00,0,0,0,0,,,Public,1.00,,,,,,,,,,,2.37,WNW,CASSANDRA,2.37,WNW,CASSANDRA,34.79,-85.44,34.79,-85.44,"Several waves of severe thunderstorms moved through the area from the evening hours of the 8th through the early afternoon hours of the 9th. Initial convection ahead of the first line was able to tap into ample shear to produce tornadic thunderstorms in Northwest GA. This threat transitioned more into a wind event as the first line moved through the morning of the 9th. This line continued southward into the metro causing sporadic wind damage. Thunderstorms weakened as they moved south of I20, however another line of severe made its way out of AL/TN, producing further wind damage in the North. The initial line slowly moved into the southern portion of the CWA where conditions were not as worked over and shear was stronger. Storms re-strengthened, with several producing brief tornados.",Public report from MPING near GA157 and Lookout Mt Scenic Hwy.,CSV
202405,9,515,202405,9,517,190117,1185797,GEORGIA,13,2024,May,Thunderstorm Wind,C,83,DADE,FFC,09-MAY-24 05:15:00,EST-5,09-MAY-24 05:17:00,0,0,0,0,1.00K,,Emergency Manager,52.00,EG,,,,,,,,,,1.13,N,GASS,1.13,N,GASS,34.8662,-85.5529,34.8662,-85.5529,"Several waves of severe thunderstorms moved through the area from the evening hours of the 8th through the early afternoon hours of the 9th. Initial convection ahead of the first line was able to tap into ample shear to produce tornadic thunderstorms in Northwest GA. This threat transitioned more into a wind event as the first line moved through the morning of the 9th. This line continued southward into the metro causing sporadic wind damage. Thunderstorms weakened as they moved south of I20, however another line of severe made its way out of AL/TN, producing further wind damage in the North. The initial line slowly moved into the southern portion of the CWA where conditions were not as worked over and shear was stronger. Storms re-strengthened, with several producing brief tornados.",Em reported tree down at Lyman Daniel Rd between Pebblebrook Ln and Carrell Rd.,CSV
202405,9,520,202405,9,522,190117,1185798,GEORGIA,13,2024,May,Thunderstorm Wind,C,83,DADE,FFC,09-MAY-24 05:20:00,EST-5,09-MAY-24 05:22:00,0,0,0,0,1.00K,,Emergency Manager,43.00,EG,,,,,,,,,,1.63,NNE,PLUM NELLY,1.63,NNE,PLUM NELLY,34.8021,-85.4699,34.8021,-85.4699,"Several waves of severe thunderstorms moved through the area from the evening hours of the 8th through the early afternoon hours of the 9th. Initial convection ahead of the first line was able to tap into ample shear to produce tornadic thunderstorms in Northwest GA. This threat transitioned more into a wind event as the first line moved through the morning of the 9th. This line continued southward into the metro causing sporadic wind damage. Thunderstorms weakened as they moved south of I20, however another line of severe made its way out of AL/TN, producing further wind damage in the North. The initial line slowly moved into the southern portion of the CWA where conditions were not as worked over and shear was stronger. Storms re-strengthened, with several producing brief tornados.",Em reports tree down at hwy 136 e and Memorial Dr.,CSV
202405,19,1215,202405,19,1217,192261,1185870,GEORGIA,13,2024,May,Thunderstorm Wind,C,303,WASHINGTON,FFC,19-MAY-24 12:15:00,EST-5,19-MAY-24 12:17:00,0,0,0,0,1.00K,,911 Call Center,35.00,EG,,,,,,,,,,1.87,WSW,SUN HILL,1.87,WSW,SUN HILL,32.94,-82.75,32.94,-82.75,A slow moving sea-breeze boundary was able to initiate thunderstorms in East-Central GA during the afternoon hours. A few thunderstorms were able to become strong with gusty winds and heavy rainfall. The slow moving storms dropped significant rainfall causing flash flooding.,Single tree down along the 3000 block of hwy 242 per 911 center.,CSV
202405,23,1522,202405,23,1524,192262,1185871,GEORGIA,13,2024,May,Hail,C,129,GORDON,FFC,23-MAY-24 15:22:00,EST-5,23-MAY-24 15:24:00,0,0,0,0,,,Public,0.75,,,,,,,,,,,.57,E,ECHOTA,.57,E,ECHOTA,34.52,-84.92,34.52,-84.92,A strong thunderstorm developed in the late afternoon hours. The thunderstorm was able to produce heavy rainfall and 1 inch hail.,Mping report of 0.75 hail.,CSV
202405,23,1528,202405,23,1529,192262,1185872,GEORGIA,13,2024,May,Hail,C,129,GORDON,FFC,23-MAY-24 15:28:00,EST-5,23-MAY-24 15:29:00,0,0,0,0,,,Public,1.00,,,,,,,,,,,0,N,DAMASCUS,0,N,DAMASCUS,34.55,-84.93,34.55,-84.93,A strong thunderstorm developed in the late afternoon hours. The thunderstorm was able to produce heavy rainfall and 1 inch hail.,Mping report of 1 hail.,CSV
202405,9,702,202405,9,704,190117,1185808,GEORGIA,13,2024,May,Thunderstorm Wind,C,233,POLK,FFC,09-MAY-24 07:02:00,EST-5,09-MAY-24 07:04:00,0,0,0,0,1.00K,,Emergency Manager,39.00,EG,,,,,,,,,,3.19,NNW,YOUNGS,3.19,NNW,YOUNGS,33.9734,-85.2392,33.9734,-85.2392,"Several waves of severe thunderstorms moved through the area from the evening hours of the 8th through the early afternoon hours of the 9th. Initial convection ahead of the first line was able to tap into ample shear to produce tornadic thunderstorms in Northwest GA. This threat transitioned more into a wind event as the first line moved through the morning of the 9th. This line continued southward into the metro causing sporadic wind damage. Thunderstorms weakened as they moved south of I20, however another line of severe made its way out of AL/TN, producing further wind damage in the North. The initial line slowly moved into the southern portion of the CWA where conditions were not as worked over and shear was stronger. Storms re-strengthened, with several producing brief tornados.",Powerlines down on Huntington Rd in Cedartown near Antioch Rd.,CSV
202405,9,705,202405,9,707,190117,1185809,GEORGIA,13,2024,May,Thunderstorm Wind,C,121,FULTON,FFC,09-MAY-24 07:05:00,EST-5,09-MAY-24 07:07:00,0,0,0,0,2.00K,,Emergency Manager,39.00,EG,,,,,,,,,,1.07,SW,ALPHARETTA,1.07,SW,ALPHARETTA,34.0609,-84.3151,34.0609,-84.3151,"Several waves of severe thunderstorms moved through the area from the evening hours of the 8th through the early afternoon hours of the 9th. Initial convection ahead of the first line was able to tap into ample shear to produce tornadic thunderstorms in Northwest GA. This threat transitioned more into a wind event as the first line moved through the morning of the 9th. This line continued southward into the metro causing sporadic wind damage. Thunderstorms weakened as they moved south of I20, however another line of severe made its way out of AL/TN, producing further wind damage in the North. The initial line slowly moved into the southern portion of the CWA where conditions were not as worked over and shear was stronger. Storms re-strengthened, with several producing brief tornados.","Tree down on vehicle at Hembree Rd near Northmeadows Pkwy, no injuries.",CSV
202405,9,720,202405,9,722,190117,1185812,GEORGIA,13,2024,May,Thunderstorm Wind,C,11,BANKS,FFC,09-MAY-24 07:20:00,EST-5,09-MAY-24 07:22:00,0,0,0,0,1.00K,,Emergency Manager,52.00,EG,,,,,,,,,,1.67,SSW,HEBRON,1.67,SSW,HEBRON,34.2576,-83.3811,34.2576,-83.3811,"Several waves of severe thunderstorms moved through the area from the evening hours of the 8th through the early afternoon hours of the 9th. Initial convection ahead of the first line was able to tap into ample shear to produce tornadic thunderstorms in Northwest GA. This threat transitioned more into a wind event as the first line moved through the morning of the 9th. This line continued southward into the metro causing sporadic wind damage. Thunderstorms weakened as they moved south of I20, however another line of severe made its way out of AL/TN, producing further wind damage in the North. The initial line slowly moved into the southern portion of the CWA where conditions were not as worked over and shear was stronger. Storms re-strengthened, with several producing brief tornados.",Tree down at Sweetgum Ln and Sims Bridge Rd.,CSV
202405,8,2325,202405,8,2327,190117,1184285,GEORGIA,13,2024,May,Thunderstorm Wind,C,227,PICKENS,FFC,08-MAY-24 23:25:00,EST-5,08-MAY-24 23:27:00,0,0,0,0,1.00K,,Emergency Manager,43.00,EG,,,,,,,,,,.61,NE,KEASLEY,.61,NE,KEASLEY,34.5362,-84.4925,34.5362,-84.4925,"Several waves of severe thunderstorms moved through the area from the evening hours of the 8th through the early afternoon hours of the 9th. Initial convection ahead of the first line was able to tap into ample shear to produce tornadic thunderstorms in Northwest GA. This threat transitioned more into a wind event as the first line moved through the morning of the 9th. This line continued southward into the metro causing sporadic wind damage. Thunderstorms weakened as they moved south of I20, however another line of severe made its way out of AL/TN, producing further wind damage in the North. The initial line slowly moved into the southern portion of the CWA where conditions were not as worked over and shear was stronger. Storms re-strengthened, with several producing brief tornados.",Em reported tree down on Fisher Creek Rd between Whitestone Rd and Jones Mountain Rd.,CSV
